raceId,driverId,constructorId,grid,positionOrder,points,statusId
raceId,driverId,constructorId,,,0,
359,123,3,8,24,0,10
278,123,17,23,24,0,22
378,123,22,5,24,0,5
302,127,17,20,24,0,10
295,127,17,24,24,0,7
290,127,17,8,24,0,5
306,127,41,8,24,0,68
367,127,37,25,24,0,37
300,129,25,22,24,0,3
310,129,36,21,24,0,5
358,129,27,16,24,0,6
303,129,25,21,24,0,20
366,131,34,8,24,0,64
329,131,34,17,24,0,8
369,131,34,12,24,0,10
380,131,44,25,24,0,5
324,131,34,14,24,0,7
362,133,35,26,24,0,8
364,133,35,20,24,0,5
393,133,45,20,24,0,5
327,133,21,22,24,0,22
375,133,35,23,24,0,23
514,136,58,21,24,0,3
538,137,1,20,24,0,3
374,137,32,11,24,0,4
524,137,204,8,24,0,3
467,137,34,2,24,0,20
516,137,204,7,24,0,98
307,137,22,14,24,0,20
520,137,204,3,24,0,20
433,137,34,2,24,0,3
401,138,32,16,24,0,3
331,138,25,10,24,0,5
326,138,25,9,24,0,4
319,139,35,16,24,0,3
325,139,35,19,24,0,4
445,140,25,25,24,0,2
464,140,52,17,24,0,99
419,145,18,18,24,0,3
397,145,18,15,24,0,5
390,145,18,14,24,0,101
376,145,22,5,24,0,80
360,145,22,3,24,0,68
411,145,18,19,24,0,3
370,146,49,21,24,0,6
338,15,205,20,24,0,9
851,15,205,19,24,0,44
343,15,205,19,24,0,9
526,152,51,18,24,0,20
469,152,51,5,24,0,4
852,153,5,6,24,0,4
843,153,5,7,24,0,36
348,153,5,17,24,0,5
871,154,208,8,24,0,4
865,154,208,4,24,0,3
861,154,208,6,24,0,4
857,155,15,17,24,0,4
344,155,15,18,24,0,3
350,155,15,13,24,0,6
387,156,25,17,24,0,7
443,156,50,24,24,0,27
437,156,50,21,24,0,6
408,157,45,25,24,0,5
409,157,45,25,24,0,101
412,157,21,23,24,0,4
407,157,45,0,24,0,81
435,158,51,13,24,0,5
460,158,4,7,24,0,5
444,158,51,14,24,0,20
458,158,4,7,24,0,99
485,158,25,13,24,0,8
368,158,21,26,24,0,20
384,158,21,18,24,0,101
429,158,51,20,24,0,101
383,159,18,19,24,0,6
365,160,45,22,24,0,10
373,160,49,25,24,0,6
400,160,27,23,24,0,80
442,160,45,19,24,0,6
449,163,6,14,24,0,6
496,163,4,8,24,0,4
371,163,27,26,24,0,4
394,163,27,16,24,0,10
413,166,25,18,24,0,5
381,166,39,23,24,0,4
372,167,18,23,24,0,83
345,17,9,2,24,0,4
418,170,22,9,24,0,5
424,170,53,18,24,0,101
482,172,27,11,24,0,80
525,172,27,5,24,0,5
462,173,32,12,24,0,4
463,173,32,3,24,0,10
459,173,32,11,24,0,37
500,173,32,14,24,0,20
427,175,4,13,24,0,20
416,175,26,15,24,0,3
533,175,1,14,24,0,20
515,175,1,19,24,0,4
493,176,55,23,24,0,99
450,176,21,16,24,0,3
448,176,21,19,24,0,36
541,177,54,15,24,0,7
503,177,56,0,24,0,81
439,177,3,3,24,0,10
417,178,26,17,24,0,23
404,178,26,19,24,0,98
405,178,26,17,24,0,4
406,179,49,24,24,0,101
875,18,1,11,24,0,4
415,180,45,26,24,0,10
423,181,50,0,24,0,81
466,181,54,8,24,0,5
425,181,50,20,24,0,101
471,181,54,12,24,0,8
519,182,204,6,24,0,20
627,182,37,24,24,0,44
591,182,6,25,24,0,5
465,182,1,13,24,0,5
622,182,37,25,24,0,24
569,182,6,2,24,0,3
625,182,37,21,24,0,86
428,183,4,23,24,0,8
420,184,52,24,24,0,101
436,184,52,23,24,0,99
440,185,25,20,24,0,2
431,186,50,24,24,0,8
600,187,34,14,24,0,22
558,187,34,10,24,0,22
556,187,34,14,24,0,3
447,189,45,22,24,0,5
456,190,45,0,24,0,81
452,190,45,24,24,0,5
510,191,25,24,24,0,3
484,192,56,22,24,0,4
475,192,56,19,24,0,69
488,192,56,0,24,0,81
490,192,56,24,24,0,54
477,194,54,22,24,0,20
453,194,50,25,24,0,6
473,196,37,21,24,0,4
612,197,37,7,24,0,86
513,197,25,15,24,0,10
474,197,45,18,24,0,54
498,197,25,18,24,0,4
478,197,45,20,24,0,38
497,197,45,21,24,0,7
528,197,54,16,24,0,54
555,197,67,21,24,0,80
587,197,203,14,24,0,98
499,199,3,4,24,0,86
593,199,34,6,24,0,20
621,199,34,15,24,0,69
850,2,4,11,24,0,4
858,20,9,1,24,0,29
568,200,1,12,24,0,8
582,200,1,14,24,0,25
586,200,1,6,24,0,3
557,200,1,15,24,0,48
592,200,63,17,24,0,22
594,200,63,26,24,0,22
581,200,1,15,24,0,3
492,202,6,5,24,0,10
494,203,6,16,24,0,4
518,206,57,0,24,0,81
539,206,57,16,24,0,7
479,206,3,9,24,0,4
481,206,3,13,24,0,4
522,207,32,15,24,0,8
554,207,32,3,24,0,5
507,207,32,17,24,0,5
588,207,73,15,24,0,3
527,211,63,19,24,0,25
508,212,34,13,24,0,6
495,212,34,14,24,0,10
536,212,32,21,24,0,6
506,212,34,15,24,0,6
542,213,63,0,24,0,81
486,215,45,22,24,0,3
487,216,21,13,24,0,4
491,216,21,18,24,0,20
504,217,34,22,24,0,8
501,217,34,18,24,0,3
502,219,4,5,24,0,8
505,219,4,13,24,0,5
349,22,3,7,24,0,4
279,22,17,14,24,0,10
535,221,25,13,24,0,5
537,221,25,13,24,0,3
570,222,25,10,24,0,22
517,223,3,8,24,0,3
548,223,57,0,24,0,81
523,223,3,3,24,0,3
628,223,6,2,24,0,69
567,223,6,4,24,0,5
610,223,66,8,24,0,23
549,224,56,16,24,0,10
532,224,56,15,24,0,3
529,224,56,16,24,0,7
563,224,56,19,24,0,7
565,229,64,0,24,0,81
509,230,51,19,24,0,20
547,230,63,11,24,0,3
534,230,63,18,24,0,3
583,230,37,11,24,0,22
540,230,63,23,24,0,3
531,230,63,0,24,0,81
599,231,64,6,24,0,22
573,232,59,24,24,0,3
578,232,3,15,24,0,5
579,232,3,25,24,0,54
512,232,60,22,24,0,4
617,232,6,7,24,0,22
603,232,80,19,24,0,64
530,233,58,0,24,0,3
571,233,37,26,24,0,5
521,233,54,23,24,0,22
604,235,32,16,24,0,22
607,235,6,11,24,0,3
550,238,25,10,24,0,80
574,238,37,3,24,0,22
552,238,25,16,24,0,5
585,238,32,16,24,0,5
561,238,37,13,24,0,3
564,238,37,10,24,0,3
845,24,164,21,24,0,6
351,24,10,16,24,0,4
355,24,10,16,24,0,4
853,24,164,24,24,0,4
354,24,10,16,24,0,3
601,243,26,13,24,0,3
640,243,63,23,24,0,3
595,250,63,18,24,0,4
597,252,58,11,24,0,4
566,255,32,6,24,0,3
575,256,204,17,24,0,54
572,256,70,13,24,0,5
551,258,37,0,24,0,81
637,262,1,16,24,0,3
553,268,67,25,24,0,81
589,275,3,24,24,0,80
562,276,32,0,24,0,81
626,280,83,26,24,0,3
584,288,67,18,24,0,7
743,289,66,16,24,0,3
631,290,34,13,24,0,5
602,296,66,24,24,0,6
580,297,64,0,24,0,81
353,3,131,5,24,0,4
874,3,131,13,24,0,4
864,30,131,8,24,0,4
870,30,131,17,24,0,45
862,30,131,2,24,0,61
856,30,131,12,24,0,4
596,306,66,13,24,0,5
624,306,66,6,24,0,25
590,309,58,4,24,0,3
619,312,58,13,24,0,2
614,313,57,14,24,0,54
598,313,34,0,24,0,81
641,314,34,17,24,0,80
623,320,66,5,24,0,3
651,327,37,9,24,0,5
618,329,37,21,24,0,5
629,330,81,23,24,0,5
630,333,63,15,24,0,6
613,333,34,20,24,0,4
741,341,170,7,24,0,3
654,341,63,8,24,0,5
652,347,187,0,24,0,81
632,347,1,23,24,0,22
647,351,85,0,24,0,81
650,351,85,0,24,0,81
642,354,34,27,24,0,22
772,356,87,19,24,0,4
339,37,15,12,24,0,5
685,377,82,21,24,0,5
719,385,66,0,24,0,54
860,39,164,0,24,0,81
841,39,164,0,24,0,81
848,39,164,24,24,0,13
866,39,164,24,24,0,22
744,404,172,9,24,0,83
727,404,176,0,24,0,54
699,412,180,0,24,0,81
724,420,97,0,24,0,81
716,420,181,0,24,0,81
713,427,66,25,24,0,81
733,436,99,0,24,0,54
740,437,172,0,24,0,54
720,437,92,0,24,0,54
747,437,167,0,24,0,81
725,438,92,0,24,0,81
722,439,86,0,24,0,54
723,439,86,0,24,0,54
726,450,98,0,24,0,54
731,456,26,0,24,0,54
742,459,172,27,24,0,80
730,459,66,0,24,0,54
735,460,172,0,24,0,81
734,461,176,20,24,0,51
752,465,167,22,24,0,25
760,479,118,17,24,0,80
267,49,15,9,24,0,86
240,49,15,14,24,0,10
849,5,205,17,24,0,6
341,5,205,20,24,0,6
242,50,31,17,24,0,6
268,50,22,10,24,0,4
270,50,22,12,24,0,20
835,509,160,28,24,0,116
757,511,109,10,24,0,22
800,512,138,4,24,0,31
809,518,110,27,24,0,80
794,525,114,11,24,0,48
818,529,150,30,24,0,51
748,530,108,15,24,0,3
775,541,66,15,24,0,5
766,543,127,0,24,0,81
781,547,105,19,24,0,109
334,55,25,4,24,0,20
284,55,6,4,24,0,22
756,553,105,0,24,0,81
814,554,128,9,24,0,6
786,556,113,16,24,0,3
800,556,138,4,24,0,31
263,56,17,6,24,0,6
247,56,17,7,24,0,10
768,563,120,29,24,0,3
778,565,113,18,24,0,3
301,57,32,11,24,0,5
250,57,1,3,24,0,20
245,57,1,7,24,0,4
256,57,1,24,24,0,73
244,57,1,6,24,0,5
249,57,1,5,24,0,5
800,612,138,4,24,0,31
791,624,128,21,24,0,5
824,625,127,10,24,0,6
797,626,128,11,24,0,7
839,626,141,10,24,0,7
826,630,134,32,24,0,25
789,637,125,10,24,0,7
246,64,28,23,24,0,20
812,643,128,24,24,0,109
803,647,105,30,24,0,5
297,65,32,7,24,0,7
855,67,5,15,24,0,36
347,67,5,16,24,0,4
282,69,26,25,24,0,22
264,70,32,19,24,0,5
813,708,133,17,24,0,8
821,708,133,11,24,0,5
816,722,6,20,24,0,5
207,73,26,24,24,0,81
822,756,144,7,24,0,6
291,77,1,4,24,0,10
422,77,21,18,24,0,5
309,77,1,6,24,0,98
410,77,22,12,24,0,5
257,77,6,17,24,0,5
396,77,6,2,24,0,24
320,78,40,19,24,0,20
385,78,45,14,24,0,22
377,78,45,26,24,0,5
266,79,25,5,24,0,4
280,79,25,24,24,0,6
298,79,33,16,24,0,20
277,79,25,23,24,0,20
877,807,10,10,24,0,4
342,807,3,11,24,0,33
868,808,207,18,24,0,5
336,81,18,20,24,0,6
305,81,18,26,24,0,6
272,81,29,21,24,0,44
352,810,166,21,24,0,22
346,810,166,22,24,0,9
337,812,164,24,24,0,3
842,813,3,18,24,0,129
846,815,15,0,24,0,82
876,815,15,8,24,0,3
879,815,15,12,24,0,4
878,818,5,14,24,0,22
872,818,5,16,24,0,22
863,819,206,19,24,0,5
288,83,32,23,24,0,3
403,84,49,16,24,0,5
274,84,27,16,24,0,4
276,87,27,7,24,0,20
255,88,27,0,24,0,3
314,88,26,22,24,0,5
271,89,31,26,24,0,20
253,89,29,21,24,0,10
251,90,28,22,24,0,3
294,91,37,16,24,0,6
275,91,15,5,24,0,4
289,91,37,7,24,0,25
241,92,30,23,24,0,4
296,92,33,13,24,0,3
254,92,30,24,24,0,6
316,94,18,10,24,0,20
356,94,18,16,24,0,83
430,94,18,24,24,0,3
260,94,18,9,24,0,4
313,94,18,10,24,0,24
361,94,18,11,24,0,3
330,94,18,14,24,0,4
265,94,18,20,24,0,4
243,95,1,10,24,0,64
399,95,3,2,24,0,10
252,97,29,20,24,0,6
248,97,29,15,24,0,6
308,99,39,24,24,0,6
267,100,33,22,25,0,5
281,100,33,17,25,0,86
326,101,34,21,25,0,10
336,101,34,25,25,0,20
363,102,1,1,25,0,20
446,102,53,9,25,0,3
313,103,26,25,25,0,7
318,103,26,23,25,0,4
293,104,18,25,25,0,6
263,105,18,21,25,0,5
413,105,6,10,25,0,7
325,105,21,14,25,0,4
442,105,6,6,25,0,5
489,105,25,0,25,0,81
364,105,33,26,25,0,10
257,106,33,23,25,0,3
261,108,30,26,25,0,20
305,109,35,10,25,0,6
271,109,15,15,25,0,5
393,110,34,11,25,0,101
330,110,35,10,25,0,5
479,110,51,11,25,0,4
368,110,35,19,25,0,10
282,110,25,19,25,0,6
463,110,51,8,25,0,5
407,110,18,0,25,0,81
411,110,18,23,25,0,101
398,110,34,10,25,0,22
494,110,1,0,25,0,54
382,110,48,19,25,0,3
333,110,35,18,25,0,20
279,112,33,15,25,0,5
428,112,50,21,25,0,51
367,112,33,7,25,0,20
357,112,33,20,25,0,10
380,112,33,20,25,0,20
427,112,50,21,25,0,3
384,112,33,20,25,0,5
270,115,33,24,25,0,6
449,117,1,2,25,0,5
371,117,1,2,25,0,54
511,117,1,13,25,0,54
500,117,1,0,25,0,3
475,118,53,13,25,0,44
386,118,21,7,25,0,20
433,118,4,8,25,0,98
481,118,53,16,25,0,4
453,118,53,6,25,0,20
360,118,21,10,25,0,4
512,119,21,13,25,0,3
539,119,21,13,25,0,3
416,119,34,10,25,0,3
276,119,22,11,25,0,20
422,119,51,18,25,0,5
438,119,51,7,25,0,80
399,119,34,7,25,0,5
464,119,34,1,25,0,5
415,119,34,4,25,0,5
274,120,18,24,25,0,4
283,121,1,11,25,0,37
275,121,1,6,25,0,4
394,122,37,24,25,0,3
381,122,37,4,25,0,5
312,122,41,16,25,0,20
373,122,37,9,25,0,6
320,123,27,20,25,0,3
284,123,17,20,25,0,6
303,123,27,10,25,0,6
327,123,3,8,25,0,5
375,127,37,16,25,0,10
296,127,17,24,25,0,3
372,127,37,13,25,0,6
315,127,41,15,25,0,5
322,129,45,21,25,0,4
335,131,34,22,25,0,4
397,133,45,21,25,0,10
374,133,35,17,25,0,20
484,136,54,0,25,0,81
499,136,54,0,25,0,81
524,136,58,0,25,0,81
505,136,57,0,25,0,81
507,136,57,0,25,0,81
420,137,34,8,25,0,7
424,137,34,9,25,0,7
383,137,32,7,25,0,8
448,137,34,2,25,0,51
323,138,25,19,25,0,4
329,139,35,23,25,0,4
314,139,35,7,25,0,5
334,139,35,16,25,0,37
324,139,35,9,25,0,5
410,145,18,24,25,0,101
405,145,18,25,25,0,24
361,145,22,13,25,0,2
471,152,51,15,25,0,4
460,152,53,12,25,0,101
452,152,53,15,25,0,20
385,156,25,22,25,0,83
451,156,50,26,25,0,6
441,156,50,0,25,0,81
359,156,25,14,25,0,37
396,157,49,23,25,0,5
401,157,49,17,25,0,3
430,158,51,20,25,0,101
529,158,64,25,25,0,44
445,158,51,18,25,0,3
493,158,25,0,25,0,81
370,159,18,14,25,0,4
389,160,27,18,25,0,64
412,160,45,24,25,0,4
488,160,45,0,25,0,81
425,160,45,22,25,0,3
458,160,45,24,25,0,25
419,160,45,25,25,0,7
447,160,45,23,25,0,6
362,163,27,18,25,0,6
395,163,27,12,25,0,80
476,163,4,6,25,0,4
515,163,4,0,25,0,54
366,163,27,17,25,0,4
376,165,44,24,25,0,83
387,165,44,25,25,0,86
379,166,39,16,25,0,41
378,166,39,17,25,0,95
403,166,25,18,25,0,20
391,167,18,0,25,0,54
402,167,18,21,25,0,5
390,167,18,19,25,0,6
392,167,18,25,25,0,3
400,169,39,25,25,0,8
437,170,34,6,25,0,101
466,172,3,10,25,0,20
585,172,3,19,25,0,6
426,172,27,15,25,0,101
465,173,32,1,25,0,94
418,175,26,8,25,0,3
482,175,6,8,25,0,54
408,175,26,10,25,0,3
517,175,1,0,25,0,81
409,175,26,14,25,0,3
439,175,4,14,25,0,4
406,175,26,11,25,0,5
552,175,57,10,25,0,10
510,176,54,0,25,0,81
495,176,55,0,25,0,81
459,176,21,14,25,0,7
462,176,21,22,25,0,4
492,177,56,0,25,0,81
496,177,56,0,25,0,81
429,177,3,4,25,0,51
531,177,55,0,25,0,97
417,179,49,26,25,0,7
414,179,49,25,25,0,21
440,181,54,8,25,0,8
443,181,54,14,25,0,5
478,181,54,16,25,0,8
579,182,6,1,25,0,3
547,182,6,3,25,0,73
567,182,6,2,25,0,5
600,182,6,1,25,0,3
444,183,27,19,25,0,3
423,183,34,0,25,0,81
421,183,34,19,25,0,10
457,184,51,12,25,0,37
473,184,21,24,25,0,4
436,185,25,22,25,0,2
578,187,63,10,25,0,8
555,187,34,8,25,0,44
491,192,56,0,25,0,81
456,194,50,0,25,0,81
469,194,54,26,25,0,4
480,195,57,19,25,0,5
455,195,55,21,25,0,20
477,197,45,17,25,0,86
590,197,58,16,25,0,3
472,197,45,0,25,0,81
570,199,204,14,25,0,8
566,199,204,16,25,0,5
525,200,21,0,25,0,81
497,201,54,0,25,0,81
474,204,45,23,25,0,104
487,206,37,0,25,0,81
514,206,57,0,25,0,81
516,206,57,0,25,0,81
468,206,55,20,25,0,20
549,207,32,1,25,0,3
502,209,58,0,25,0,81
504,209,58,0,25,0,81
534,211,63,0,25,0,81
532,211,63,0,25,0,81
506,211,3,0,25,0,81
508,211,3,0,25,0,81
522,212,32,0,25,0,81
513,212,32,0,25,0,81
527,212,32,0,25,0,81
540,212,32,0,25,0,81
483,214,25,0,25,0,81
485,215,45,0,25,0,81
486,216,21,0,25,0,81
490,216,21,0,25,0,81
503,217,34,0,25,0,81
285,22,17,19,25,0,4
538,222,59,7,25,0,3
601,222,25,5,25,0,5
558,223,57,14,25,0,3
537,223,58,0,25,0,81
535,223,58,17,25,0,10
652,224,32,0,25,0,54
501,225,58,0,25,0,81
498,225,58,0,25,0,81
573,229,64,0,25,0,3
526,230,51,0,25,0,81
588,230,37,9,25,0,8
582,231,64,13,25,0,23
536,231,1,14,25,0,3
617,231,37,0,25,0,3
528,232,60,0,25,0,81
574,232,59,25,25,0,3
565,232,37,0,25,0,81
542,232,60,0,25,0,81
533,232,60,0,25,0,81
519,233,54,0,25,0,54
541,233,58,14,25,0,69
597,233,37,22,25,0,3
568,233,37,17,25,0,3
520,233,54,0,25,0,81
518,234,60,0,25,0,97
562,235,59,0,25,0,81
523,236,57,0,25,0,81
521,236,57,0,25,0,81
548,237,37,0,25,0,81
556,237,37,0,25,0,81
550,237,37,0,25,0,81
618,238,32,1,25,0,22
575,238,37,9,25,0,5
569,239,63,24,25,0,3
551,239,1,0,25,0,81
563,239,63,0,25,0,81
530,239,1,0,25,0,81
557,240,67,26,25,0,3
572,250,204,3,25,0,5
598,250,34,0,25,0,81
561,251,25,16,25,0,3
554,251,37,24,25,0,3
584,252,202,6,25,0,7
564,255,32,22,25,0,3
553,258,37,0,25,0,81
571,260,63,18,25,0,5
612,262,58,21,25,0,8
591,265,26,3,25,0,83
586,270,3,20,25,0,3
580,275,37,0,25,0,81
587,276,66,24,25,0,5
625,293,32,0,25,0,81
583,299,74,0,25,0,54
607,305,63,12,25,0,3
631,306,66,18,25,0,80
593,306,66,11,25,0,5
602,306,66,11,25,0,10
641,307,66,9,25,0,3
592,310,32,26,25,0,8
619,313,57,27,25,0,37
604,314,32,27,25,0,2
621,314,63,10,25,0,5
595,314,77,24,25,0,4
624,314,63,21,25,0,25
594,315,34,11,25,0,27
623,317,66,16,25,0,5
596,318,58,23,25,0,6
599,320,26,21,25,0,68
626,320,66,16,25,0,5
627,321,81,25,25,0,5
603,326,34,26,25,0,5
629,328,25,3,25,0,8
610,329,37,20,25,0,5
613,335,37,22,25,0,4
628,338,32,19,25,0,5
622,339,66,22,25,0,3
632,339,200,25,25,0,5
742,341,170,10,25,0,24
642,344,63,17,25,0,5
772,347,105,21,25,0,3
650,365,37,0,25,0,81
654,367,66,0,25,0,81
713,370,66,24,25,0,54
723,394,54,0,25,0,54
743,404,172,6,25,0,42
699,413,172,0,25,0,81
775,427,87,9,25,0,5
734,428,170,22,25,0,6
725,430,95,0,25,0,81
719,430,95,0,25,0,54
735,437,170,0,25,0,81
240,44,27,10,25,0,4
724,441,172,0,25,0,81
727,452,172,0,25,0,54
812,456,125,19,25,0,80
816,456,125,14,25,0,37
731,461,95,0,25,0,54
733,465,97,0,25,0,54
760,465,170,0,25,0,81
821,475,151,16,25,0,5
791,476,6,0,25,0,54
740,477,172,0,25,0,54
741,479,66,11,25,0,25
744,486,170,26,25,0,5
797,486,125,21,25,0,5
260,49,15,0,25,0,54
262,49,15,10,25,0,20
244,50,31,23,25,0,6
813,501,128,9,25,0,10
814,501,128,10,25,0,5
752,508,170,0,25,0,54
778,513,113,20,25,0,67
757,516,113,24,25,0,5
748,531,113,16,25,0,8
302,55,6,10,25,0,20
809,555,113,17,25,0,121
272,56,17,6,25,0,20
266,56,17,7,25,0,4
768,562,110,10,25,0,48
786,562,113,24,25,0,5
789,585,99,23,25,0,80
766,586,127,0,25,0,81
800,612,134,23,25,0,22
243,64,28,26,25,0,6
803,645,128,13,25,0,3
277,65,32,10,25,0,22
794,657,113,5,25,1,3
839,669,105,15,25,0,5
822,697,105,10,25,0,2
818,699,113,4,25,0,126
280,70,32,17,25,0,22
265,70,32,21,25,0,4
268,70,32,13,25,0,4
800,702,134,23,25,0,22
835,731,105,21,25,0,70
826,733,113,28,25,0,80
824,735,6,0,25,0,81
356,77,6,3,25,0,4
300,77,1,6,25,0,7
308,77,1,6,25,0,20
310,77,1,5,25,0,5
377,77,6,2,25,0,29
311,77,1,5,25,0,5
450,77,54,18,25,0,3
321,78,27,13,25,0,37
369,78,45,11,25,0,22
258,78,6,7,25,0,4
269,79,25,6,25,0,6
286,79,25,21,25,0,20
273,79,25,21,25,0,7
294,81,18,12,25,0,6
259,83,32,22,25,0,4
264,84,1,9,25,0,5
292,84,22,6,25,0,20
317,87,34,15,25,0,22
278,87,27,21,25,0,20
331,88,33,11,25,0,3
298,88,29,15,25,0,20
291,88,29,22,25,0,5
309,88,26,22,25,0,95
301,88,29,19,25,0,22
242,89,29,19,25,0,20
316,90,17,9,25,0,20
290,91,37,19,25,0,4
297,91,37,21,25,0,6
241,91,15,21,25,0,4
319,91,41,22,25,0,3
289,92,33,22,25,0,38
295,92,33,19,25,0,2
328,94,18,18,25,0,91
431,94,18,23,25,0,48
332,94,18,15,25,0,22
304,94,35,14,25,0,3
365,94,18,10,25,0,36
358,94,18,11,25,0,8
435,95,3,2,25,0,7
307,95,3,4,25,0,4
461,95,32,17,25,0,5
509,95,32,0,25,0,81
454,95,32,18,25,0,68
404,95,3,3,25,0,20
467,95,32,18,25,0,10
306,99,39,24,25,0,22
299,99,36,12,25,0,4
282,100,33,16,26,0,6
362,102,1,2,26,0,24
436,102,53,16,26,0,101
303,102,1,3,26,0,5
305,103,33,19,26,0,5
281,105,26,0,26,0,81
452,105,25,11,26,0,5
280,105,26,0,26,0,81
276,105,26,0,26,0,81
265,105,18,23,26,0,4
387,105,6,12,26,0,4
361,105,25,20,26,0,10
309,105,29,21,26,0,37
419,105,6,9,26,0,3
277,105,26,0,26,0,81
279,105,26,0,26,0,81
261,106,33,17,26,0,5
259,107,31,0,26,0,3
273,110,25,23,26,0,7
464,110,51,6,26,0,4
373,110,48,16,26,0,22
322,110,35,9,26,0,4
292,110,25,11,26,0,5
365,110,35,18,26,0,8
440,112,50,22,26,0,10
402,112,33,18,26,0,3
360,112,33,12,26,0,20
375,112,33,13,26,0,22
329,112,27,24,26,0,2
445,112,50,24,26,0,3
357,114,33,26,26,0,10
271,115,33,23,26,0,20
401,117,1,5,26,0,4
314,117,6,4,26,0,5
307,117,6,3,26,0,20
415,118,34,10,26,0,54
358,118,21,6,26,0,10
378,118,21,11,26,0,20
493,118,53,0,26,0,81
457,119,34,6,26,0,5
312,119,3,3,26,0,4
430,119,51,19,26,0,101
395,119,34,11,26,0,80
398,119,34,9,26,0,5
290,122,6,20,26,0,4
274,122,17,26,26,0,81
359,122,37,4,26,0,7
318,123,27,26,26,0,4
316,123,27,21,26,0,20
285,124,17,23,26,0,4
286,125,17,23,26,0,5
328,127,41,15,26,0,48
301,128,36,25,26,0,8
304,129,25,13,26,0,3
364,129,27,11,26,0,6
296,130,36,26,26,0,3
291,131,17,12,26,0,6
508,136,57,0,26,0,81
504,136,57,0,26,0,81
380,137,32,5,26,0,20
324,137,22,10,26,0,2
389,137,3,0,26,0,82
308,137,22,4,26,0,22
369,138,32,18,26,0,4
333,138,25,0,26,0,54
396,138,32,17,26,0,30
320,138,25,24,26,0,20
330,138,25,15,26,0,23
392,138,32,24,26,0,3
326,139,35,18,26,0,5
367,139,22,9,26,0,7
327,139,35,24,26,0,23
498,140,58,0,26,0,81
384,140,27,24,26,0,5
377,140,27,18,26,0,25
376,141,25,23,26,0,4
403,145,18,13,26,0,3
406,145,18,18,26,0,3
386,146,49,25,26,0,100
370,147,18,19,26,0,8
331,147,18,25,26,0,3
321,151,32,19,26,0,6
334,151,32,0,26,0,73
479,152,51,13,26,0,4
422,156,49,17,26,0,31
428,156,49,24,26,0,91
381,156,25,21,26,0,5
421,156,49,23,26,0,22
390,156,25,24,26,0,3
399,157,49,16,26,0,3
391,157,49,0,26,0,96
393,158,21,14,26,0,10
437,158,51,16,26,0,21
527,158,55,0,26,0,81
455,158,4,6,26,0,101
528,158,55,0,26,0,81
356,159,18,23,26,0,4
379,159,18,18,26,0,22
450,160,45,20,26,0,3
429,160,53,19,26,0,54
417,160,45,24,26,0,5
466,160,45,26,26,0,5
427,160,45,25,26,0,3
394,160,27,19,26,0,96
456,160,45,0,26,0,81
448,160,45,21,26,0,48
431,160,53,0,26,0,54
382,163,27,17,26,0,3
487,163,4,0,26,0,81
385,163,27,19,26,0,37
372,165,44,26,26,0,10
397,166,25,25,26,0,3
374,166,39,12,26,0,37
477,170,53,21,26,0,10
413,170,22,9,26,0,3
476,170,53,15,26,0,4
475,172,27,21,26,0,64
460,173,32,4,26,0,101
480,175,6,10,26,0,82
458,175,6,3,26,0,5
525,176,57,0,26,0,81
446,176,21,14,26,0,101
524,176,57,0,26,0,81
500,176,54,0,26,0,3
451,176,21,16,26,0,10
443,176,21,22,26,0,3
505,177,56,0,26,0,81
557,178,58,13,26,0,3
411,178,26,20,26,0,3
410,179,49,26,26,0,10
416,179,49,24,26,0,5
414,180,45,26,26,0,101
412,180,45,26,26,0,4
509,181,21,0,26,0,81
449,181,54,21,26,0,54
453,181,54,24,26,0,20
469,181,54,25,26,0,4
439,183,27,17,26,0,4
442,183,27,13,26,0,101
441,184,52,0,26,0,81
447,185,25,0,26,0,2
566,187,67,17,26,0,3
454,187,1,14,26,0,5
549,187,34,2,26,0,3
438,188,53,16,26,0,8
511,191,25,0,26,0,81
496,192,56,0,26,0,81
497,192,56,0,26,0,81
462,193,25,23,26,0,4
471,194,54,18,26,0,4
472,195,57,0,26,0,81
482,195,57,15,26,0,5
461,195,55,24,26,0,5
468,196,37,17,26,0,20
547,197,67,0,26,0,81
463,197,27,22,26,0,22
459,197,27,16,26,0,6
465,197,27,22,26,0,8
537,197,54,0,26,0,81
467,197,45,26,26,0,4
585,199,34,8,26,0,5
572,200,1,25,26,0,80
526,200,21,0,26,0,81
507,200,21,0,26,0,81
595,200,63,17,26,0,54
555,200,1,14,26,0,3
478,202,6,1,26,0,3
539,202,25,17,26,0,3
473,204,45,23,26,0,31
481,205,25,20,26,0,4
494,205,53,0,26,0,81
490,205,53,0,26,0,81
491,205,53,0,26,0,81
492,205,53,0,26,0,81
483,206,37,0,26,0,81
531,206,64,0,26,0,97
532,206,64,0,26,0,81
486,206,37,0,26,0,81
587,207,73,19,26,0,3
538,207,32,2,26,0,3
604,207,73,3,26,0,2
553,208,1,0,26,0,81
550,208,1,0,26,0,81
501,209,58,0,26,0,81
474,209,55,25,26,0,4
552,211,64,13,26,0,3
542,212,32,0,26,0,81
541,212,32,23,26,0,8
495,213,45,0,26,0,81
488,213,45,0,26,0,81
484,213,45,0,26,0,81
485,213,45,0,26,0,81
489,213,45,0,26,0,81
598,219,80,0,26,0,81
535,219,4,11,26,0,5
515,219,4,0,26,0,54
283,22,17,16,26,0,3
